Causa de muerte	Sexo	Edad	Comunidades y Ciudades Autónomas	Periodo	Total
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2006	8
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2005	14
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2004	13
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2003	17
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2002	11
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2001	9
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	2000	8
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1999	11
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1998	12
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1997	10
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1996	16
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1995	9
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1994	9
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1993	7
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1992	6
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1991	7
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1990	11
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1989	9
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1988	4
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1987	4
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1986	4
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1985	6
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1984	3
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1983	2
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1982	2
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1981	2
098  Suicidio y lesiones autoinfligidas	Mujeres	De 90 a 94 años  	Nacional	1980	1
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2022	9
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2021	3
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2020	4
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2019	2
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2018	3
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2017	2
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2016	4
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2015	4
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2014	1
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2013	5
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2012	2
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2011	7
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2010	3
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2009	2
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2008	1
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2007	1
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2006	1
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2005	2
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2004	0
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2003	4
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2002	1
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2001	2
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	2000	3
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1999	0
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1998	2
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1997	5
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1996	4
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1995	2
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1994	0
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1993	2
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1992	1
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1991	0
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1990	4
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1989	2
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1988	1
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1987	2
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1986	3
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1985	0
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1984	0
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1983	1
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1982	0
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1981	1
098  Suicidio y lesiones autoinfligidas	Mujeres	95 y más años	Nacional	1980	0
